ID	Name	NormalizedName	Type	NormalizedCategory	
d1553	甲强龙针(甲泼尼龙琥珀酸钠)	甲泼尼龙	western	nd318	#N/A
d1554	注射用甲泼尼龙琥珀酸钠(甲强龙)	甲泼尼龙	western	nd318	#N/A
d1555	甲泼尼龙琥珀酸钠针(米乐松)	甲泼尼龙	western	nd318	#N/A
d1556	醋酸甲羟孕酮片(安宫黄体酮)	甲羟孕酮	western	nd319	#N/A
d1557	甲羟孕酮片(安宫黄体酮)	甲羟孕酮	western	nd319	#N/A
d1558	安宫黄体酮片(甲羟孕酮)	甲羟孕酮	western	nd319	#N/A
d1559	醋酸甲羟孕酮片	甲羟孕酮	western	nd319	#N/A
d1560	甲巯咪唑片(赛治)	甲巯咪唑	western	nd320	#N/A
d1561	赛治(甲巯咪唑片)	甲巯咪唑	western	nd320	#N/A
d1562	甲巯咪唑片(他巴唑)	甲巯咪唑	western	nd320	#N/A
d1563	他巴唑片(甲巯咪唑)	甲巯咪唑	western	nd320	#N/A
d1564	甲巯咪唑片	甲巯咪唑	western	nd320	#N/A
d1565	0.5%甲硝唑针	甲硝唑	western	nd321	#N/A
d1566	甲硝唑片(灭滴灵)	甲硝唑	western	nd321	#N/A
d1567	甲硝唑氯化钠注射液	甲硝唑	western	nd321	#N/A
d1568	甲硝唑片	甲硝唑	western	nd321	#N/A
d1569	甲硝唑针	甲硝唑	western	nd321	#N/A
d1570	甲硝唑注射液	甲硝唑	western	nd321	#N/A
d1571	甲氧氯普胺片(胃复安)	甲氧氯普胺	western	nd322	#N/A
d1572	盐酸甲氧氯普胺针(胃复安)	甲氧氯普胺	western	nd322	#N/A
d1573	甲氧氯普胺片	甲氧氯普胺	western	nd322	#N/A
d1574	盐酸甲氧氯普胺注射液	甲氧氯普胺	western	nd322	#N/A
d1575	阿斯美胶囊	甲氧氯普胺	western	nd322	#N/A
d1576	复方甲氧那明胶囊(阿斯美)	甲氧氯普胺	western	nd322	#N/A
d1577	复方甲氧那明胶囊	甲氧氯普胺	western	nd322	#N/A
d1578	甲状腺片	甲状腺素	western	nd323	#N/A
d3746	优甲乐片(左甲状腺素片)	甲状腺素	western	nd323	#N/A
d3747	左甲状腺素钠片(优甲乐)	甲状腺素	western	nd323	#N/A
d3761	左旋甲状腺素钠片(优甲乐)	甲状腺素	western	nd323	#N/A
d1580	注射用尖吻蝮蛇血凝酶(苏)	尖吻蝮蛇血凝酶	western	nd324	#N/A
d1581	注射用尖吻蝮蛇血凝酶(苏灵)	尖吻蝮蛇血凝酶	western	nd324	#N/A
d1582	间羟胺针(阿拉明)	间羟胺	western	nd325	#N/A
d1583	间羟胺注射液(阿拉明)	间羟胺	western	nd325	#N/A
d3675	重酒石酸间羟胺针(阿拉明)	间羟胺	western	nd325	#N/A
d1593	交沙霉素片	交沙霉素	western	nd326	#N/A
d1594	复方角菜酸酯乳膏(太宁)	角菜酸酯	western	nd327	#N/A
d1595	复方角菜酸酯乳膏(太宁膏)	角菜酸酯	western	nd327	#N/A
d1596	复方角菜酸酯栓(太宁)	角菜酸酯	western	nd327	#N/A
d1597	复方角菜酸酯栓(太宁栓)	角菜酸酯	western	nd327	#N/A
d1598	太宁乳膏	角菜酸酯	western	nd327	#N/A
d1599	太宁乳膏(复方角菜酸酯乳)	角菜酸酯	western	nd327	#N/A
d1600	角鲨烯胶丸	角鲨烯	western	nd328	#N/A
d1605	结合雌激素片(倍美力)	结合雌激素	western	nd329	#N/A
d1606	倍美力片	结合雌激素	western	nd329	#N/A
d926	复方电解质眼内冲洗液(世可)	解质眼内冲洗液	western	nd172	#N/A
d1613	盐酸金刚烷胺片	金刚烷胺	western	nd330	#N/A
d1619	金霉素眼膏	金霉素眼膏	western	nd331	#N/A
d1620	盐酸金霉素眼膏	金霉素眼膏	western	nd331	#N/A
d1632	盐酸精氨酸针	精氨酸	western	nd332	#N/A
d1633	盐酸精氨酸注射液	精氨酸	western	nd332	#N/A
d1634	(诺和灵30R笔芯)精蛋白生物合成人胰岛素针	精蛋白生物合成人胰岛素	western	nd333	28
d1635	(诺和灵30R笔芯)精蛋白生物合成人胰岛素注射液预混30R	精蛋白生物合成人胰岛素	western	nd333	28
d1636	(诺和灵30R特充)精蛋白生物合成人胰岛素针	精蛋白生物合成人胰岛素	western	nd333	28
d1637	(诺和灵30R特充)精蛋白生物合成人胰岛素注射(预混30R)	精蛋白生物合成人胰岛素	western	nd333	28
d1638	精蛋白生物合成人胰岛素针(诺和灵30R笔芯)	精蛋白生物合成人胰岛素	western	nd333	28
d1639	精蛋白生物合成人胰岛素针(诺和灵30R特充)	精蛋白生物合成人胰岛素	western	nd333	28
d1640	(诺和灵50R预混)精蛋白生物合成人胰岛素注射液预混50R	精蛋白生物合成人胰岛素	western	nd333	28
d1641	(诺和灵N笔芯)精蛋白生物合成人胰岛素笔芯针	精蛋白生物合成人胰岛素	western	nd333	28
d1642	(诺和灵N笔芯)精蛋白生物合成人胰岛素注射液	精蛋白生物合成人胰岛素	western	nd333	28
d1643	精蛋白生物合成人胰岛素笔芯针(诺和灵N笔芯)	精蛋白生物合成人胰岛素	western	nd333	28
d1644	精蛋白生物合成人胰岛素针(诺和灵N笔芯)	精蛋白生物合成人胰岛素	western	nd333	28
d1649	诺和笔	精蛋白生物合成人胰岛素	western	nd333	28
d1650	诺和笔3关怀装	精蛋白生物合成人胰岛素	western	nd333	28
d1651	诺和笔4	精蛋白生物合成人胰岛素	western	nd333	28
d1652	诺和针	精蛋白生物合成人胰岛素	western	nd333	28
d1653	诺和针头32GTip	精蛋白生物合成人胰岛素	western	nd333	28
d1654	诺和灵针头	精蛋白生物合成人胰岛素	western	nd333	28
d1655	诺和灵30R笔芯针	精蛋白生物合成人胰岛素	western	nd333	28
d1656	诺和灵30R特充(精蛋白重组)	精蛋白生物合成人胰岛素	western	nd333	28
d1657	诺和灵N笔芯(中效)	精蛋白生物合成人胰岛素	western	nd333	28
d1658	诺和灵N针(中效)	精蛋白生物合成人胰岛素	western	nd333	28
d1659	诺和灵N针[适](中效)	精蛋白生物合成人胰岛素	western	nd333	28
d1660	诺和灵R(短效)	精蛋白生物合成人胰岛素	western	nd333	28
d1661	诺和灵R针(短效)	精蛋白生物合成人胰岛素	western	nd333	28
d2686	(诺和灵R笔芯)生物合成人胰岛素笔芯针	精蛋白生物合成人胰岛素	western	nd333	28
d2687	(诺和灵R笔芯)生物合成人胰岛素注射液	精蛋白生物合成人胰岛素	western	nd333	28
d2688	生物合成人胰岛素笔芯针(诺和灵R笔芯)	精蛋白生物合成人胰岛素	western	nd333	28
d2689	生物合成人胰岛素针(诺和灵R笔芯)	精蛋白生物合成人胰岛素	western	nd333	28
d1645	精蛋白锌胰岛素注射液	精蛋白锌胰岛素	western	nd334	#N/A
d1646	(优泌乐)精蛋白锌重组赖脯胰岛素混和针(25R)	精蛋白锌胰岛素	western	nd334	#N/A
d1647	精蛋白锌重组赖脯胰岛素混和针(25R)(优泌乐)	精蛋白锌胰岛素	western	nd334	#N/A
d1648	优泌乐25(精蛋白锌重组赖)	精蛋白锌胰岛素	western	nd334	#N/A
d1672	聚苯乙烯磺酸钙散(美齐特)	聚苯乙烯磺酸钙	western	nd335	#N/A
d1673	聚苯乙烯磺酸钙散(平钾宝)	聚苯乙烯磺酸钙	western	nd335	#N/A
d1674	聚苯乙烯磺酸钙散	聚苯乙烯磺酸钙	western	nd335	#N/A
d1675	平钾宝(聚苯乙烯磺酸钙散)	聚苯乙烯磺酸钙	western	nd335	#N/A
d1676	爱宝疗栓	聚甲酚磺醛阴道栓	western	nd336	#N/A
d1677	聚甲酚磺醛阴道栓(爱宝疗)	聚甲酚磺醛阴道栓	western	nd336	#N/A
d1678	聚甲酚磺醛阴道栓	聚甲酚磺醛阴道栓	western	nd336	#N/A
d1679	聚维酮碘栓(皮维碘栓)	聚维酮碘栓	western	nd337	#N/A
d1680	聚维酮碘栓	聚维酮碘栓	western	nd337	#N/A
d1681	聚乙二醇4000散(福松)	聚乙二醇	western	nd338	#N/A
d1682	复方聚乙二醇电解质散(和)	聚乙二醇	western	nd338	#N/A
d1683	复方聚乙二醇电解质散(和爽)	聚乙二醇	western	nd338	#N/A
d1684	聚乙二醇干扰素α-2a针(派罗欣)	聚乙二醇干扰素α-2a	western	nd339	#N/A
d1685	聚乙二醇干扰素α-2a注射液(派罗欣)	聚乙二醇干扰素α-2a	western	nd339	#N/A
d1686	卡巴胆碱针(卡米可林)	卡巴胆碱	western	nd340	#N/A
d1687	卡波姆滴眼液(唯地息)	卡波姆	western	nd341	#N/A
d1688	卡波姆滴眼液	卡波姆	western	nd341	#N/A
d1689	醋酸卡泊芬净针(科赛斯)	卡泊芬净	western	nd342	#N/A
d1690	注射用醋酸卡泊芬净(科赛斯)	卡泊芬净	western	nd342	#N/A
d1691	卡铂针	卡铂	western	nd343	#N/A
d3201	消旋卡多曲颗粒(乐度)	卡多曲	western	nd701	#N/A
d1692	卡介菌纯蛋白衍化物针(PPD)	卡介菌纯蛋白衍化物	western	nd344	#N/A
d1693	注射用卡介菌纯蛋白衍化物	卡介菌纯蛋白衍化物	western	nd344	#N/A
d1694	注射用卡介菌纯蛋白衍化物(BCG-PPD)	卡介菌纯蛋白衍化物	western	nd344	#N/A
d1695	卡介菌纯蛋白衍生物	卡介菌纯蛋白衍化物	western	nd344	#N/A
d1696	卡介菌纯蛋白衍生物(BCG-P)	卡介菌纯蛋白衍化物	western	nd344	#N/A
d1697	卡介菌纯蛋白衍生物(BCG-PPD)	卡介菌纯蛋白衍化物	western	nd344	#N/A
d1698	卡介菌纯蛋白衍生物针(PPD)	卡介菌纯蛋白衍化物	western	nd344	#N/A
d1699	卡介菌多糖核酸针(斯奇康)	卡介菌多糖核酸	western	nd345	#N/A
d1700	卡介菌多糖核酸注射液	卡介菌多糖核酸	western	nd345	#N/A
d1701	斯奇康针(卡介苗丝糖核酸)	卡介菌多糖核酸	western	nd345	#N/A
d1702	卡络磺钠针(苏孛特)	卡络磺钠	western	nd346	#N/A
d1703	卡络磺钠注射液(苏孛特)	卡络磺钠	western	nd346	#N/A
d1704	卡络磺钠注射液	卡络磺钠	western	nd346	#N/A
d1705	得理多片(卡马西平)	卡马西平	western	nd347	#N/A
d1706	卡马西平片(得理多)	卡马西平	western	nd347	#N/A
d1707	卡马西平片	卡马西平	western	nd347	#N/A
d1708	卡莫氟片(孚贝)	卡莫氟	western	nd348	#N/A
d1709	卡培他滨片(希罗达)	卡培他滨	western	nd349	#N/A
d1710	希罗达片(卡培他滨)	卡培他滨	western	nd349	#N/A
d1711	卡培他滨片	卡培他滨	western	nd349	#N/A
d1712	卡托普利片(开博通)	卡托普利	western	nd350	#N/A
d1713	开博通片(卡托普利)	卡托普利	western	nd350	#N/A
d1714	卡托普利片	卡托普利	western	nd350	#N/A
d1715	卡维地洛片(络德)	卡维地洛	western	nd351	#N/A
d1716	络德片(卡维地洛)	卡维地洛	western	nd351	#N/A
d1717	卡维地洛片	卡维地洛	western	nd351	#N/A
d1718	卡左双多巴控释片(息宁)	卡左双多巴	western	nd352	#N/A
d1719	息宁控释片(帕金宁)	卡左双多巴	western	nd352	#N/A
d1723	博力高(坎地沙坦酯片)	坎地沙坦	western	nd353	#N/A
d1724	坎地沙坦酯片(搏力高)	坎地沙坦	western	nd353	#N/A
d1725	必洛斯片(坎地沙坦西酯)	坎地沙坦	western	nd353	#N/A
d1726	坎地沙坦西酯片(必洛斯)	坎地沙坦	western	nd353	#N/A
d1737	糠酸莫米松鼻喷雾剂(内舒)	糠酸莫米松鼻喷雾剂	western	nd355	#N/A
d1738	糠酸莫米松鼻喷雾剂(内舒拿)	糠酸莫米松鼻喷雾剂	western	nd355	#N/A
d1736	糠酸莫米松乳膏(艾洛松)	糠酸莫米松乳膏	western	nd354	#N/A
d1742	抗人T-淋巴细胞兔免疫球蛋白针(ATG)	抗人T-淋巴细胞兔免疫球蛋白	western	nd357	#N/A
d1745	可待因桔梗片(西可奇)	可待因	western	nd358	#N/A
d1746	西可奇片(可待因桔梗)	可待因	western	nd358	#N/A
d1747	可待因桔梗片	可待因	western	nd358	#N/A
d1905	磷酸可待因片	可待因	western	nd358	#N/A
d1748	盐酸可乐定片	可乐定	western	nd359	#N/A
d1752	克拉霉素分散片(盈博顿)	克拉霉素	western	nd360	#N/A
d1753	盈博顿(克拉霉素分散片)	克拉霉素	western	nd360	#N/A
d1754	克拉霉素胶囊(裕君先)	克拉霉素	western	nd360	#N/A
d1755	克拉霉素胶囊	克拉霉素	western	nd360	#N/A
d1756	凯来克林分散片(克林霉素)	克林霉素	western	nd361	#N/A
d1757	福德针(克林霉素磷酸脂)	克林霉素	western	nd361	#N/A
d1758	福德针(克林霉素磷酸酯)	克林霉素	western	nd361	#N/A
d1759	克林霉素磷酸酯针(福德)	克林霉素	western	nd361	#N/A
d1760	注射用克林霉素磷酸酯(福德)	克林霉素	western	nd361	#N/A
d1761	盐酸克林霉素棕榈酸酯分散片(凯来克林)	克林霉素	western	nd361	#N/A
d1762	克洛己新干混悬剂(正大素克)	克洛己新	western	nd362	#N/A
d1763	凯妮汀片(克霉唑)	克霉唑	western	nd363	#N/A
d1764	凯妮汀阴道片	克霉唑	western	nd363	#N/A
d1765	克霉唑阴道片(凯妮汀)	克霉唑	western	nd363	#N/A
d1766	克霉唑溶液	克霉唑	western	nd363	#N/A
d1767	克霉唑乳膏	克霉唑	western	nd363	#N/A
d1768	克霉唑软膏	克霉唑	western	nd363	#N/A
d1769	克霉唑栓	克霉唑	western	nd363	#N/A
d1770	克霉唑癣水	克霉唑	western	nd363	#N/A
d1794	贺普丁片(拉米夫定)	拉米夫定	western	nd365	#N/A
d1795	拉米夫定片(贺普丁)	拉米夫定	western	nd365	#N/A
d1796	拉米夫定片	拉米夫定	western	nd365	#N/A
d1797	拉坦前列素眼水(特力洁)	拉坦前列素	western	nd366	#N/A
d1798	特力洁眼水(拉坦前列素)	拉坦前列素	western	nd366	#N/A
d1799	特力洁眼水(拉坦前列索)	拉坦前列素	western	nd366	#N/A
d1800	噻吗灵针(拉氧头孢钠)	拉氧头孢钠	western	nd367	#N/A
d1801	注射用拉氧头孢钠(噻吗灵)	拉氧头孢钠	western	nd367	#N/A
d1807	爱若华片(来氟米特)	来氟米特	western	nd368	#N/A
d1808	来氟米特片(爱若华)	来氟米特	western	nd368	#N/A
d1809	来氟米特片	来氟米特	western	nd368	#N/A
d1810	弗隆片(来曲唑)	来曲唑	western	nd369	#N/A
d1811	来曲唑片(芙瑞)	来曲唑	western	nd369	#N/A
d1812	赖氨肌醇维B12口服溶液(同笑)	赖氨肌醇维B12	western	nd370	#N/A
d1813	赖氨肌醇维B12口服溶液	赖氨肌醇维B13	western	nd371	#N/A
d1814	赖氨匹林针(来比林)	赖氨匹林	western	nd372	#N/A
d1815	注射用赖氨匹林	赖氨匹林	western	nd372	#N/A
d1816	兰索拉唑肠溶片(兰悉多)	兰索拉唑	western	nd373	#N/A
d1817	兰索拉唑胶囊(南国春)	兰索拉唑	western	nd373	#N/A
d1818	兰索拉唑胶囊	兰索拉唑	western	nd373	#N/A
d1822	劳拉西泮片(罗拉)	劳拉西泮	western	nd374	#N/A
d1823	劳拉西泮片	劳拉西泮	western	nd374	#N/A
d1824	雷贝拉唑钠肠溶片(波利特)	雷贝拉唑	western	nd375	#N/A
d1825	雷贝拉唑钠肠溶胶囊(济诺)	雷贝拉唑	western	nd375	#N/A
d1826	雷贝拉唑钠肠溶胶囊	雷贝拉唑	western	nd375	#N/A
d1829	雷尼替丁胶囊	雷尼替丁	western	nd376	#N/A
d1830	盐酸雷尼替丁胶囊	雷尼替丁	western	nd376	#N/A
d1832	华乐沙(利巴韦林片)	利巴韦林	western	nd378	#N/A
d1833	利巴韦林片(华乐沙)	利巴韦林	western	nd378	#N/A
d1834	利巴韦林针(利迈欣)	利巴韦林	western	nd378	#N/A
d1835	利迈欣(注射用利巴韦林)	利巴韦林	western	nd378	#N/A
d1836	注射用利巴韦林(奇力青)	利巴韦林	western	nd378	#N/A
d1837	利巴韦林眼水(武汉)	利巴韦林	western	nd378	#N/A
d1838	利巴韦林气雾剂(信韦灵)	利巴韦林	western	nd378	#N/A
d1839	利巴韦林滴眼液	利巴韦林	western	nd378	#N/A
d1840	利巴韦林片	利巴韦林	western	nd378	#N/A
d1841	2%利多卡因针	利多卡因	western	nd379	#N/A
d1842	2%盐酸利多卡因针	利多卡因	western	nd379	#N/A
d1843	盐酸利多卡因胶浆	利多卡因	western	nd379	#N/A
d1844	盐酸利多卡因注射液	利多卡因	western	nd379	#N/A
d1845	利伐沙班片(拜瑞妥)	利伐沙班	western	nd380	#N/A
d1846	利伐沙班片	利伐沙班	western	nd380	#N/A
d1847	注射用利福平(维夫欣)	利福平	western	nd381	#N/A
d1848	利福平滴眼液	利福平	western	nd381	#N/A
d1849	利福平胶囊	利福平	western	nd381	#N/A
d1850	利福平胶囊(RFP)	利福平	western	nd381	#N/A
d1851	利福平眼水	利福平	western	nd381	#N/A
d1857	利奈唑胺片(斯沃)	利奈唑胺	western	nd383	#N/A
d1858	利奈唑胺针(斯沃)	利奈唑胺	western	nd383	#N/A
d1859	利奈唑胺注射液(斯沃)	利奈唑胺	western	nd383	#N/A
d1860	利培酮片(维思通)	利培酮	western	nd384	#N/A
d1861	利培酮片	利培酮	western	nd384	#N/A
d3621	维他利匹特针[适]	利匹特	western	nd780	#N/A
d1867	利他林片	利他林	western	nd385	#N/A
d1868	利妥昔单抗针(美罗华)	利妥昔单抗	western	nd386	#N/A
d1869	复方利血平片	利血平	western	nd387	#N/A
d1870	复方利血平氨苯蝶啶片(北京降压0号)	利血平	western	nd387	#N/A
d1871	复方利血平氨苯蝶啶片	利血平	western	nd387	#N/A
d1872	复方利血平氨苯蝶啶片(0号)	利血平	western	nd387	#N/A
d1873	复方利血平氨苯蝶啶片(北)	利血平	western	nd387	#N/A
d1854	利可君片(利血生)	利血生	western	nd382	#N/A
d1855	利血生片(利可君)	利血生	western	nd382	#N/A
d1856	利可君片	利血生	western	nd382	#N/A
d1875	惠尔血针	粒细胞刺激因子	western	nd388	#N/A
d1876	惠尔血针(粒细胞刺激因子)	粒细胞刺激因子	western	nd388	#N/A
d1878	联苯苄唑乳膏(美克)	联苯苄唑	western	nd389	#N/A
d1879	美克乳膏(联苯苄唑)	联苯苄唑	western	nd389	#N/A
d1880	联苯苄唑乳膏	联苯苄唑	western	nd389	#N/A
d1881	联苯双酯滴丸	联苯双酯	western	nd390	#N/A
d1882	联苯双酯丸	联苯双酯	western	nd390	#N/A
d1883	硫酸链霉素针(S.M)	链霉素	western	nd391	#N/A
d1884	注射用链霉素	链霉素	western	nd391	#N/A
d1885	注射用链霉素(S.M)	链霉素	western	nd391	#N/A
d1886	注射用硫酸链霉素	链霉素	western	nd391	#N/A
d1887	两性霉素B针(上海)	两性霉素B	western	nd392	#N/A
d1888	两性霉素B针	两性霉素B	western	nd392	#N/A
d1889	注射用两性霉素B	两性霉素B	western	nd392	#N/A
d1890	抑那通针(亮丙瑞林)	亮丙瑞林	western	nd393	#N/A
d1891	盐酸林可霉素注射液	林可霉素	western	nd394	#N/A
d1892	注射用磷霉素钠(复美欣)	磷霉素钠	western	nd395	#N/A
d1896	注射用磷酸肌酸钠(杜玛)	磷酸肌酸钠	western	nd397	#N/A
d1897	磷酸肌酸钠针(唯嘉能)	磷酸肌酸钠	western	nd397	#N/A
d1898	唯嘉能(磷酸肌酸钠针)	磷酸肌酸钠	western	nd397	#N/A
d1899	唯嘉能针(磷酸肌酸钠)	磷酸肌酸钠	western	nd397	#N/A
d1900	注射用磷酸肌酸钠(唯嘉能)	磷酸肌酸钠	western	nd397	#N/A
d1901	注射用磷酸肌酸钠(英联)	磷酸肌酸钠	western	nd397	#N/A
d1902	磷酸肌酸钠针(长春)	磷酸肌酸钠	western	nd397	#N/A
d1903	磷酸肌酸钠针	磷酸肌酸钠	western	nd397	#N/A
d1904	注射用磷酸肌酸钠	磷酸肌酸钠	western	nd397	#N/A
d1906	磷酸钠盐灌肠液(辉力)	磷酸钠盐灌肠液	western	nd398	#N/A
d1915	盐酸硫必利片(泰必利)	硫必利	western	nd399	#N/A
d1916	盐酸硫必利片	硫必利	western	nd399	#N/A
d1917	硫代硫酸钠针	硫代硫酸钠	western	nd400	#N/A
d1918	注射用硫代硫酸钠	硫代硫酸钠	western	nd400	#N/A
d3636	硫黄脂溢性洗液	硫黄脂溢性洗液	western	nd782	#N/A
d3637	脂溢性外洗液S(硫黄脂溢性洗液)	硫黄脂溢性洗液	western	nd782	#N/A
d3638	(脂溢性外洗液S)硫磺脂溢性洗液	硫黄脂溢性洗液	western	nd782	#N/A
d3641	脂溢性外洗液S	硫黄脂溢性洗液	western	nd782	#N/A
d3642	硫磺脂溢性洗液(脂溢性洗液S)	硫黄脂溢性洗液	western	nd782	#N/A
d3643	脂溢性洗液S	硫黄脂溢性洗液	western	nd782	#N/A
d64	10%硫磺霜	硫磺霜	western	nd3	#N/A
d138	25%硫磺霜	硫磺霜	western	nd3	#N/A
d139	25%硫酸镁针	硫酸镁	western	nd13	#N/A
d140	25%硫酸镁注射液	硫酸镁	western	nd13	#N/A
d1919	硫酸镁粉	硫酸镁	western	nd13	#N/A
d1920	硫酸镁注射液	硫酸镁	western	nd13	#N/A
d1921	硫糖铝混悬液(舒可捷)	硫糖铝	western	nd401	#N/A
d1922	硫糖铝口服混悬液(舒可捷)	硫糖铝	western	nd401	#N/A
d1923	舒可捷(硫糖铝混悬液)	硫糖铝	western	nd401	#N/A
d1924	硫糖铝口服混悬液	硫糖铝	western	nd401	#N/A
d1925	硫辛酸针(亚宝力舒)	硫辛酸	western	nd402	#N/A
d1926	硫辛酸注射液(亚宝力舒)	硫辛酸	western	nd402	#N/A
d1927	硫辛酸注射液	硫辛酸	western	nd402	#N/A
d1928	硫唑嘌呤片(信谊)	硫唑嘌呤	western	nd403	#N/A
d1929	硫唑嘌呤片	硫唑嘌呤	western	nd403	#N/A
d1930	柳氮磺吡啶肠溶片(维柳芬)	柳氮磺吡啶	western	nd404	#N/A
d1931	柳氮磺吡啶肠溶片	柳氮磺吡啶	western	nd404	#N/A
d1932	柳氮磺吡啶片	柳氮磺吡啶	western	nd404	#N/A
d1933	柳氮磺吡啶栓	柳氮磺吡啶	western	nd404	#N/A
d1934	复方柳唑气雾剂	柳唑	western	nd405	#N/A
d1935	声诺维针(六氟化硫微泡)	六氟化硫微泡	western	nd406	#N/A
d1949	盐酸芦氟沙星胶囊	芦氟沙星	western	nd407	#N/A
d1951	卤米松乳膏	卤米松	western	nd408	#N/A
d1952	澳能(卤米松乳膏)	卤米松	western	nd408	#N/A
d1953	卤米松乳膏(澳能)	卤米松	western	nd408	#N/A
d1954	新适确得乳膏(卤米松/三氯生)	卤米松/三氯生	western	nd409	#N/A
d1955	鹿瓜多肽针(松梅乐)	鹿瓜多肽	western	nd410	#N/A
d1956	鹿瓜多肽注射液(松梅乐)	鹿瓜多肽	western	nd410	#N/A
d1957	松梅乐针(鹿瓜多肽)	鹿瓜多肽	western	nd410	#N/A
d1959	鹿瓜多肽粉针(黑龙江)	鹿瓜多肽	western	nd410	#N/A
d1961	罗格列酮片(文迪雅)	罗格列酮	western	nd411	#N/A
d1962	文迪雅片(罗格列酮)	罗格列酮	western	nd411	#N/A
d1963	文迪雅片(罗格列酮片)	罗格列酮	western	nd411	#N/A
d1964	马来酸罗格列酮片(文迪雅)	罗格列酮	western	nd411	#N/A
d1965	罗红霉素胶囊(仁苏)	罗红霉素	western	nd412	#N/A
d1966	罗红霉素胶囊	罗红霉素	western	nd412	#N/A
d1967	爱可松针(罗库溴铵)	罗库溴铵	western	nd413	#N/A
